Philadelphia,Pennsylvania,39.952335,-75.163789,0,0,3,0,0,3,0,0,3,0,0,0,0,12,0,5,4,2,2,2,4,0,4,2,7,5,0,0,3,2,8,10,5,3,3,2,0,0,0,3,0,0,3,0,0,3,5,2,0,0,3,0,0,100
Phoenix,Arizona,33.4483771,-112.0740373,0,0,3,0,0,3,0,0,3,0,0,0,0,12,0,5,4,2,2,2,0,0,0,2,7,5,0,0,3,2,8,10,5,3,3,2,0,0,0,3,0,0,3,0,0,3,5,2,0,0,3,0,0,100
Pierre,South Dakota,44.3683156,-100.3509665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Pittsburgh,Pennsylvania,40.4406248,-79.9958864,0,3,3,0,3,3,0,3,3,0,0,0,0,12,0,5,4,2,0,0,0,0,0,0,7,5,0,0,3,0,0,10,3,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,18,72
Plano,Texas,33.0198431,-96.6988856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Pleasant Ridge,Michigan,42.471147,-83.1421482,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,5,3,3,2,0,0,0,3,0,0,3,0,0,3,5,2,0,0,0,0,3,60
Port Saint Lucie,Florida,27.2758333,-80.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portland,Maine,43.661471,-70.2553259,3,0,3,3,0,3,3,0,3,12,0,0,0,12,0,5,4,2,2,2,4,0,0,2,0,0,3,0,3,2,8,10,5,3,0,2,0,3,0,0,3,0,0,3,0,0,0,2,3,0,0,36,0,89
Portland,Oregon,45.5234515,-122.6762071,3,3,3,3,0,3,3,0,3,0,0,12,0,0,0,5,4,2,2,2,4,0,4,2,7,0,3,0,0,2,8,10,5,3,3,2,0,3,3,3,3,0,3,3,0,3,5,2,3,0,0,36,6,100
Providence,Rhode Island,41.8239891,-71.4128343,3,0,3,3,0,3,3,0,3,12,0,0,0,0,0,5,4,2,0,0,0,0,0,0,7,0,0,0,3,2,0,10,5,3,0,2,0,3,0,0,3,0,0,3,0,0,5,0,0,0,3,30,0,81
Provincetown,Massachusetts,42.0584412,-70.1786425,3,0,0,3,0,0,3,0,0,12,0,0,0,0,0,5,4,2,2,2,0,0,0,2,7,0,0,0,3,2,0,10,5,0,3,2,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,30,0,76
Provo,Utah,40.2338438,-111.6585337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Raleigh,North Carolina,35.7795897,-78.6381787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,5,3,3,0,2,0,10,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,43
Rancho Cucamonga,California,34.1063989,-117.5931084,3,0,0,3,0,0,3,0,0,12,0,12,0,0,0,5,4,2,2,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,48,0,59
Rancho Mirage,California,33.739744,-116.41279,3,0,0,3,0,0,3,0,0,12,0,12,0,0,0,5,4,2,2,2,0,0,0,2,0,5,3,3,3,2,8,10,5,2,3,2,0,3,0,0,3,0,0,3,0,0,0,0,3,3,3,48,6,90
Rapid City,South Dakota,44.0805434,-103.2310149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Rehoboth Beach,Delaware,38.7209454,-75.0760137,3,0,0,3,0,0,3,0,0,12,0,0,0,0,0,5,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,10,4,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,30,6,62
Reno,Nevada,39.5296329,-119.8138027,3,0,0,3,0,0,3,0,0,0,0,12,0,0,0,5,4,2,0,2,0,0,0,2,0,0,0,3,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,30,6,61
Richmond,California,37.9357576,-122.3477486,3,0,0,3,0,0,3,0,0,12,0,12,0,0,0,5,4,2,2,2,0,0,0,2,7,0,3,0,0,2,0,10,4,1,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,48,0,77
Richmond,Virginia,37.5407246,-77.4360481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,10,4,2,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,36
Rio Rancho,New Mexico,35.2327544,-106.6630437,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,5,0,0,0,0,21,0,37
Riverside,California,33.9533487,-117.3961564,3,0,0,3,0,0,3,0,0,12,0,12,0,0,0,5,4,2,2,0,0,0,0,2,7,5,3,3,0,0,8,10,0,0,2,0,0,3,0,0,3,0,0,3,0,0,5,0,3,3,0,48,6,88
Rochester,Minnesota,44.0234,-92.46295,3,0,0,3,0,0,3,0,0,12,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,5,3,3,2,0,3,0,0,3,0,0,3,0,0,5,0,0,0,0,30,0,66
Rochester,New York,43.16103,-77.6109219,3,0,3,3,0,3,3,0,3,12,0,0,0,12,0,5,4,2,2,2,0,0,0,2,0,5,3,0,3,2,8,10,5,3,3,2,0,0,0,3,0,0,3,0,0,3,5,2,3,0,3,27,0,98
Rockford,Illinois,42.2711311,-89.0939952,3,0,0,3,0,0,3,0,0,0,12,0,0,0,0,5,4,2,2,0,0,0,0,0,7,0,3,3,0,0,0,10,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,3,0,36,6,69
Rockville,Maryland,39.0839973,-77.1527578,3,3,3,3,3,3,3,3,3,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,27,24,58
Sacramento,California,38.5815719,-121.4943996,3,0,3,3,0,3,3,0,3,12,0,12,0,12,0,5,4,2,2,0,4,0,0,2,0,5,3,0,3,0,8,10,3,1,3,2,0,3,0,0,3,0,0,3,0,0,0,0,3,0,3,48,0,91
Saint Paul,Minnesota,44.9537029,-93.0899578,3,0,3,3,0,3,3,0,3,12,0,0,0,12,0,5,0,0,0,2,0,0,4,2,7,5,0,0,3,2,8,10,5,3,3,2,0,3,0,3,3,0,3,3,0,3,5,0,0,0,0,30,0,96
Salem,Oregon,44.9428975,-123.0350963,3,0,3,3,0,3,3,0,3,0,0,12,0,0,0,5,4,2,2,2,0,0,0,0,7,5,3,0,3,0,8,10,0,1,0,2,0,3,0,3,3,0,3,3,0,3,5,2,3,0,0,36,0,91
Salt Lake City,Utah,40.7607793,-111.8910474,0,3,3,0,3,3,0,3,3,0,0,0,12,12,0,5,4,2,0,1,2,0,0,2,7,5,0,0,3,0,0,10,5,3,3,2,0,0,3,3,0,3,3,0,3,3,5,1,0,0,3,0,30,87
San Antonio,Texas,29.4241219,-98.4936282,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,4,2,2,2,0,0,0,2,7,5,0,0,3,2,8,10,5,3,3,2,2,0,0,0,0,0,3,0,0,3,5,2,0,0,0,0,0,86
San Bernadino,California,34.1083449,-117.2897652,3,0,0,3,0,0,3,0,0,12,0,12,0,0,0,5,0,0,2,0,0,0,0,0,7,0,3,0,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,48,0,60
San Diego,California,32.7153292,-117.1572551,3,0,3,3,0,3,3,0,3,12,0,12,0,0,0,5,4,2,2,2,4,0,0,2,7,0,3,0,0,2,8,10,5,3,3,2,0,3,0,3,3,0,3,3,0,3,5,0,3,0,0,48,0,100
San Francisco,California,37.7749295,-122.4194155,3,0,3,3,0,3,3,0,3,12,0,12,0,12,0,5,4,2,2,2,4,3,0,0,7,5,3,0,3,2,8,10,5,3,3,2,0,3,0,3,3,0,3,3,0,3,5,2,3,0,3,48,0,100
San Jose,California,37.3393857,-121.8949555,3,0,0,3,0,0,3,0,0,12,0,12,0,0,0,5,4,2,2,2,0,0,0,2,7,0,3,3,3,0,0,10,4,1,3,2,0,3,0,0,3,0,0,3,0,0,5,2,3,3,0,48,6,87
Santa Ana,California,33.7455731,-117.8678338,3,0,0,3,0,0,3,0,0,12,0,12,0,0,0,0,4,0,2,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,3,48,0,52
Santa Clarita,California,34.3916641,-118.542586,3,0,0,3,0,0,3,0,0,12,0,12,0,0,0,5,4,2,2,0,0,0,0,2,7,0,3,3,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,3,0,48,6,68
Santa Fe,New Mexico,35.6869752,-105.937799,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,5,4,2,2,2,0,0,0,2,0,5,3,0,3,2,8,10,5,3,3,2,0,3,0,0,3,0,0,3,0,0,0,2,0,0,0,21,0,78
Santa Rosa,California,38.4404674,-122.7144314,3,0,0,3,0,0,3,0,0,12,0,12,0,0,0,0,4,2,2,0,0,0,4,2,0,0,3,0,0,2,0,10,1,1,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,48,0,67
Scottsdale,Arizona,33.4941704,-111.9260519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,23
Seattle,Washington,47.6062095,-122.3320708,3,3,3,3,3,3,3,3,3,12,0,0,0,12,0,5,4,2,2,2,4,0,4,2,7,5,3,0,3,2,8,10,5,3,3,2,0,3,3,3,3,3,3,3,3,3,5,2,3,0,3,36,18,100
Shreveport,Louisiana,32.5251516,-93.7501789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,16
Signal Hill,California,33.8044614,-118.1678456,3,0,0,3,0,0,3,0,0,12,0,12,0,0,0,5,4,2,2,2,0,0,0,2,0,5,3,3,3,2,8,0,2,1,3,2,0,3,0,0,3,0,0,3,0,0,5,2,3,3,3,48,6,93
Sioux Falls,South Dakota,43.5499749,-96.700327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
South Burlington,Vermont,44.4669941,-73.1709604,3,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,3,0,3,0,0,10,4,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,36,0,58
Southaven,Mississippi,34.9889818,-90.0125913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spokane,Washington,47.6587802,-117.4260466,3,0,3,3,0,3,3,0,3,12,0,0,0,0,0,5,4,2,2,0,0,0,0,0,7,0,3,0,3,2,0,10,3,0,0,0,0,3,0,3,3,0,3,3,0,3,0,0,3,0,3,36,0,71
Springfield,Illinois,39.7817213,-89.6501481,3,0,3,3,0,3,3,0,3,0,12,0,0,0,0,5,4,2,0,0,0,0,0,2,7,0,3,0,0,0,0,10,4,3,3,2,0,3,0,3,3,0,3,3,0,3,0,0,3,0,0,36,0,78
Springfield,Massachusetts,42.1014831,-72.589811,3,0,0,3,0,0,3,0,0,12,0,0,0,0,0,5,4,2,2,0,0,0,0,2,0,0,0,0,0,0,0,10,2,0,0,2,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,30,0,56
Springfield,Missouri,37.2089572,-93.2922989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,2,7,0,0,0,0,2,0,10,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
St. Louis,Missouri,38.6270025,-90.1994042,0,0,3,0,0,3,0,0,3,0,0,0,0,12,0,5,4,2,2,2,0,0,0,2,7,5,0,0,3,2,8,10,5,3,3,2,0,0,0,3,0,0,3,0,0,3,5,2,0,0,3,0,0,100
St. Petersburg,Florida,27.7730556,-82.64,0,3,0,0,3,0,0,3,0,0,0,0,0,12,0,5,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,10,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,66
Starkville,Mississippi,33.4503998,-88.8183872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stockton,California,37.9577016,-121.2907796,3,0,0,3,0,0,3,0,0,12,0,12,0,0,0,5,4,0,2,0,0,0,0,2,0,3,3,0,0,0,8,10,2,0,0,2,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,48,0,74
Storrs (Mansfield),Connecticut,41.8084314,-72.2495231,3,0,0,3,0,0,3,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,3,3,3,0,0,10,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,3,3,36,6,58
Tacoma,Washington,47.2528768,-122.4442906,3,0,3,3,0,3,3,0,3,12,0,0,0,0,0,5,4,2,2,2,0,0,0,0,7,0,3,3,3,2,0,10,5,3,3,2,0,3,0,3,3,0,3,3,0,3,5,2,3,3,3,36,6,90
Tallahassee,Florida,30.4382559,-84.2807329,0,3,0,0,3,0,0,3,0,0,0,0,12,0,0,5,4,2,0,0,0,0,0,2,7,0,0,3,0,2,0,10,3,3,3,2,0,0,3,0,0,3,0,0,3,0,5,0,0,3,0,0,36,84
Tampa,Florida,27.950575,-82.4571776,0,0,3,0,0,3,0,0,3,0,0,0,0,12,0,5,4,2,0,0,0,0,0,2,7,0,0,3,0,2,8,10,5,3,3,2,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,6,89
Tempe,Arizona,33.4255104,-111.9400054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,2,2,0,0,0,2,7,0,0,0,3,2,8,10,5,2,0,2,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,0,0,72
Toledo,Ohio,41.6639383,-83.555212,0,0,3,0,0,3,0,0,3,0,0,0,0,12,0,5,4,0,2,0,0,0,0,2,7,0,0,0,0,0,0,0,5,3,0,2,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,70
Topeka,Kansas,39.0558235,-95.6890185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Trenton,New Jersey,40.2170534,-74.7429384,3,0,0,3,0,0,3,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,10,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,36,0,57
Tucson,Arizona,32.2217429,-110.926479,0,0,3,0,0,3,0,0,3,0,0,0,0,12,0,5,4,2,2,2,0,0,0,0,7,5,0,0,3,2,0,10,4,2,3,2,0,0,0,3,0,0,3,0,0,3,5,2,0,0,0,0,0,90
Tulsa,Oklahoma,36.1539816,-95.992775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,5,0,0,3,0,4,10,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
Tuscaloosa,Alabama,33.2098407,-87.5691735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
University Park/State College,Pennsylvania,40.7961111,-77.8627778,0,0,3,0,0,3,0,0,3,0,0,0,0,12,0,5,4,2,2,0,0,0,0,0,7,0,0,0,3,0,0,10,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,63
Vallejo,California,38.1040864,-122.2566367,3,0,0,3,0,0,3,0,0,12,0,12,0,0,0,5,4,2,0,0,0,0,0,0,7,0,3,0,3,0,0,10,0,0,0,2,0,3,0,0,3,0,0,3,0,0,0,0,3,0,3,48,0,66
Vancouver,Washington,45.6387281,-122.6614861,3,0,0,3,0,0,3,0,0,12,0,0,0,0,0,5,0,0,2,0,0,0,0,0,7,0,3,0,3,2,0,10,2,0,0,2,0,3,0,0,3,0,0,3,0,0,0,0,3,0,3,36,0,66
Vashon (King County),Washington,47.4473204,-122.4598502,3,3,0,3,3,0,3,3,0,12,0,0,0,0,0,5,4,2,2,2,4,0,0,2,7,0,3,0,3,2,0,10,5,2,3,2,0,3,3,0,3,3,0,3,3,0,5,2,3,0,0,36,18,95
Virginia Beach,Virginia,36.8529263,-75.977985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Warren,Michigan,42.493,-83.028197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Warwick,Rhode Island,41.7001009,-71.4161671,3,0,0,3,0,0,3,0,0,12,0,0,0,0,0,5,4,2,2,0,0,0,0,0,0,0,0,0,3,0,0,10,5,3,0,2,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,30,0,69
West Hollywood,California,34.0900091,-118.3617443,3,0,3,3,0,3,3,0,3,12,0,12,0,12,0,5,4,2,2,2,4,0,0,2,7,5,3,3,0,2,4,10,5,3,3,2,0,3,0,3,3,0,3,3,0,3,5,2,3,3,0,48,6,100
West Valley City,Utah,40.6916132,-112.0010501,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,3,0,18,42
Wichita,Kansas,37.6888889,-97.3361111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Wilmington,Delaware,39.7458333,-75.5466667,3,0,1,3,0,3,3,0,3,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,2,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,30,0,54
Wilton Manors,Florida,26.1603626,-80.138934,0,3,0,0,3,0,0,3,0,0,0,0,12,0,0,5,4,0,2,2,0,0,0,2,0,0,0,3,0,0,4,10,5,0,3,2,0,0,3,0,0,3,0,0,3,0,5,2,0,3,0,0,36,82
Winston-Salem,North Carolina,36.0998596,-80.244216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,6,0,34
Worcester,Massachusetts,42.2625932,-71.8022934,3,0,3,3,0,3,3,0,3,12,0,0,0,0,0,0,4,2,0,0,0,0,0,0,7,0,0,0,0,0,0,10,3,0,0,2,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,30,0,55
Yonkers,New York,40.9312099,-73.8987469,3,3,3,3,3,3,3,3,3,12,0,0,0,12,0,5,4,2,0,0,0,0,0,0,7,0,3,0,3,0,0,10,4,1,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,3,27,18,69
